id_item,cd_item,nome
2698,1,OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO PATRONAL DO CIVIL PARA A SAUDE
2699,2,OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - MULTAS E JUROS - FUNDOS DE INVESTIMENTO
2700,3,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA - FORNECEDORES
2701,2,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA - MULTAS E JUROS - BENEFICIOS
2702,3,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA - MULTAS E JUROS - FORNECEDORES
2703,6,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2704,7,OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - PECULIO
2705,9,OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - SEGURO DO CONJUGE
2706,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - DIVIDA ATIVA
2707,1,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - DIVIDA ATIVA - MULTAS E JUROS - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
2708,0,SERVICOS PORTUARIOS - MULTAS E JUROS
2709,0,TARIFA AEROPORTUARIA - DIVIDA ATIVA
2710,0,ADICIONAL SOBRE TARIFA AEROPORTUARIA - DIVIDA ATIVA
2711,0,TRANSFERENCIA DA COTA-PARTE DA COMPENSACAO FINANCEIRA (25%)
2712,0,COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS HIDRICOS - PRINCIPAL
2713,0,RESTITUICAO DE BENEFICIOS PREVIDENCIARIOS
2714,0,RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - PRINCIPAL
2715,0,RESTITUICAO DE PARCELAS DO SEGURO DESEMPREGO RECEBIDAS INDEVIDAMENTE
2716,0,TRANSFERENCIAS DE CONVENIO DA UNIAO PARA O SISTEMA UNICO DE SAUDE - SUS
2717,0,TRANSFERENCIAS DE CONVENIO DA UNIAO PARA O SISTEMA UNICO DE SAUDE - SUS - PRINCIPAL
2718,0,PARCELA DA TARIFA DE EMBARQUE INTERNACIONAL - DIVIDA ATIVA - MULTAS E JUROS
2719,4,SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL - SERVICOS RADIOLOGICOS E LABORATORIAIS
2720,99,SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL - DEMAIS SERVICOS DE SAUDE
2721,5,"SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS - SERVICOS DE COLETA, PROCESSAMENTO E ARMAZENAMENTO DE CELULAS E TECIDOS BIOLOGICOS"
2722,3,OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - ATIVIDADES ESSENCIAIS A JUSTICA
2723,0,RESTITUICAO DECORRENTE DA APLICACAO IRREGULAR DE RECURSOS ELEITORAIS
2724,1,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - ATIVIDADES LEGISLATIVAS
2725,6,SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - SERVICOS DE SAUDE PRESTADOS AO SIA/SUS
2726,0,SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - MULTAS E JUROS
2727,7,OUTRAS RESTITUICOES - PRINCIPAL - PAR/FNDE - CONSTRUCAO DE QUADRAS
2728,2,OUTRAS RESTITUICOES - MULTAS E JUROS - PNAE/FNDE - ALIMENTACAO ESCOLAR
2730,0,RESSARCIMENTO DE CUSTOS - PRINCIPAL
2731,6,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - CIENCIA E TECNOLOGIA
2732,7,SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - MULTAS E JUROS - SERVICOS DE SAUDE PRESTADOS A PARTICULARES
2733,0,"RETORNO DE OPERACOES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL"
2734,0,TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS DESTINADAS A PROGRAMAS DE EDUCACAO
2735,0,REVERSAO DE GARANTIAS - PRINCIPAL
2736,2,OUTROS RESSARCIMENTOS - DIVIDA ATIVA - PAGAMENTO DIRETO SENTENCIADO
2737,0,ALIENACAO DE BENS E MERCADORIAS APREENDIDOS - MULTAS E JUROS
2738,1,ALIENACAO DE BENS E MERCADORIAS APREENDIDOS - MULTAS E JUROS
2739,19,OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - RELACOES EXTERIORES
2740,99,"RETORNO DE OPERACOES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL - DEMAIS SERVICOS FINANCEIROS"
2741,0,OUTROS SERVICOS - DIVIDA ATIVA
2742,0,PREMIOS PRESCRITOS DE CONCURSOS DE PROGNOSTICOS - DIVIDA ATIVA - MULTAS E JUROS
2743,0,APORTES PERIODICOS PARA AMORTIZACAO DE DEFICIT ATUARIAL DO RPPS
2744,0,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCACAO
2745,0,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE MEIO AMBIENTE - PRINCIPAL
2746,0,COTA-PARTE DO FUNDO DE PARTICIPACAO DO MUNICIPIOS - 1% COTA ENTREGUE NO MES DE DEZEMBRO
2747,0,TRANSFERENCIA DE CONVENIOS DE INSTITUICOES PRIVADAS - PRINCIPAL
2748,2,FINANCIADORA DE ESTUDOS E PROJETOS
2749,1,COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SERVIDORES - MULTAS E JUROS
2750,1,COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS - PRINCIPAL
2751,0,"COTA-PARTE DO IMPOSTO SOBRE OPERACOES DE CREDITO, CAMBIO E SEGURO, OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALIZACAO DO OURO - PRINCIPAL"
2752,0,VARIACAO CAMBIAL
2753,0,VARIACAO CAMBIAL - PRINCIPAL
2754,0,OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL
2755,2,FUNDO NACIONAL DE ASSISTENCIA SOCIAL
2756,0,OUTRAS TRANSFERENCIAS DECORRENTES DE COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS
2757,4,TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB - PRINC
2758,5,TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB - PRINC
2759,5,OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL - RESERVA TECNICA OBRIGATORIA - EQUILIBRIO ATUARIAL
2760,2,OUTRAS RECEITAS - PRIMARIAS - MULTAS E JUROS - RENDAS DE LOTERIA INSTANTANEA
2761,7,OUTRAS RECEITAS - PRIMARIAS - MULTAS E JUROS - PARTICIPACAO DO SERVIDOR DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS - ASSISTENCIA COMPLEMENTAR
2762,0,OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA
2763,1,COMPANHIA DE DESENVOLVIMENTO ECONOMICO DO ESTADO DE MINAS GERAIS
2764,3,OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA - MULTAS E JUROS - RENDAS DE LOTERIA ONLINE
2765,99,OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
2766,0,OUTRAS RECEITAS - FINANCEIRAS
2767,0,OUTRAS RECEITAS - FINANCEIRAS - MULTAS E JUROS
2768,0,TITULOS DA DIVIDA AGRARIA - TDA
2769,0,OPERACOES DE CREDITO CONTRATUAIS - MERCADO INTERNO - PRINCIPAL
2770,0,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL
2771,0,TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - PRINCIPAL
2772,6,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - RESERVA DE PLACA ESPECIAL - POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2773,7,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - COMUNICACAO
2774,9,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - INFORMACOES ESTATISTICAS
2775,10,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - VENDA DE EDITAIS
2776,18,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA
2777,3,OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE - PRINCIPAL - PROGRAMA PROJOVEM CAMPO - SABERES DA TERRA
2778,2,CAIXA ECONOMICA FEDERAL
2779,21,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - GESTAO DE CRIADORES DE PASSEIFORMES SILVESTRES
2780,24,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS - EDUCACIONAIS E CAPACITACAO
2781,0,TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - L.C. NO 87/96 - PRINCIPAL
2782,1,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA - LEGISLACAO SANITARIA
2783,2,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA - REGISTRO DO COMERCIO
2784,1,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - MULTAS E JUROS
2785,0,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - DIVIDA ATIVA - MULTAS E JUROS
2786,0,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO"
2787,3,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - PRINCIPAL - PRODUTOS E SERVICOS"
2788,5,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - PRINCIPAL - INSPECAO E FISCALIZACAO"
2789,2,INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA
2790,0,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE COMBATE A FOME
2791,4,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA - MULTAS E JUROS - MULTA ISOLADA POR INFRACAO A OBRIGACAO ACESSORIA
2792,0,ALIENACAO DE ESTOQUES DE CAFE - FUNCAFE - DIVIDA ATIVA
2793,0,ALIENACAO DE BENS MOVEIS E SEMOVENTES
2794,6,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - MULTAS E JUROS - REGISTRO DO COMERCIO"
2795,7,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - MULTAS E JUROS - REGISTRO DE MARCAS, PATENTES E TRANSFERENCIA DE TECNOLOGIA"
2796,4,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA - EXPEDICAO DE CERTIFICADOS"
2953,1,TAXA DE EXPEDIENTE - DIVIDA ATIVA
2797,2,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA - MULTAS E JUROS - METROLOGIA"
2798,0,MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL
2799,0,MULTAS JUDICIAIS POR DANOS AMBIENTAIS - PRINCIPAL
2800,0,ALIENACAO DE BENS IMOVEIS - PRINCIPAL
2801,0,AMORTIZACAO DE EMPRESTIMOS - ESTADOS E MUNICIPIOS
2802,0,AMORTIZACAO DE EMPRESTIMOS - PROGRAMA DAS OPERACOES OFICIAIS DE CREDITO
2803,2,SERVICOS DE INFORMACAO E TECNOLOGIA - PRINCIPAL - INFORMACOES CIENTIFICAS E TECNOLOGICAS
2804,0,SERVICOS DE INFORMACAO E TECNOLOGIA - DIVIDA ATIVA
2805,2,SERVICOS DE INFORMACAO E TECNOLOGIA - DIVIDA ATIVA - MULTAS E JUROS - INFORMACOES CIENTIFICAS E TECNOLOGICAS
2806,0,MULTAS PREVISTAS NA LEGISLACAO SOBRE REGIME DE PREVIDENCIA PRIVADA COMPLEMENTAR
2807,1,SERVICOS DE TRANSPORTE - DIVIDA ATIVA - RODOVIARIO
2808,0,TRANSFERENCIA DE RECURSOS FUNDO A FUNDO DO DEPEN - PRINCIPAL
2809,0,COTA-PARTE DO IPVA
2810,1,OUTRAS INDENIZACOES - PRINCIPAL
2811,20,OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA
2812,0,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - DIVIDA ATIVA - MULTAS E JUROS
2813,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI
2814,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI- BEBIDAS - MULTAS E JUROS
2815,4,TAXA DE FISCALIZACAO SOBRE SERVICOS PUBLICOS DE ABASTECIMENTO DE AGUA E SANEAMENTO - DIVIDA ATIVA - MULTAS E JUROS
2816,0,TAXA DE FISCALIZACAO DE INSTALACAO - TFI
2817,0,TAXA DE FISCALIZACAO DE FUNCIONAMENTO - TFF - PRINCIPAL
2818,0,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - PRINCIPAL
2819,0,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - DIVIDA ATIVA
2820,0,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - DIVIDA ATIVA - MULTAS E JUROS
2821,1,TAXA FLORESTAL - DIVIDA ATIVA - MULTAS E JUROS
2822,6,TAXA DE GERENCIAMENTO OPERACIONAL - PRINCIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2823,7,"TAXA DE GERENCIAMENTO DE CONSTRUCAO DE RODOVIAS, PROJETOS E OBRAS - PRINCIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS G"
2824,99,TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL - DEMAIS
2825,1,IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - PRINCIPAL - COTA PARTE DO ESTADO
2826,3,IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - MULTAS E JUROS - COTA PARTE DO ESTADO PARA O FUNDEB
2827,1,"IMPOSTO SOBRE TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS - DIVIDA ATIVA - COTA PARTE DO ESTADO"
2828,0,"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVOS"" DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - PRINCIPAL"
2829,1,IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNIC
2830,2,IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNIC
2831,3,IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNIC
2832,0,ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE A POBREZA - PRINCIPAL
2833,0,"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"
2834,1,TAXA DE SEGURANCA PUBLICA - PRINCIPAL
2835,6,TAXA DE FISCALIZACAO - PRINCIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2836,0,IMPOSTO SOBRE A EXPORTACAO - DIVIDA ATIVA - MULTAS E JUROS
2837,0,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS CONVENIADOS - DIVIDA ATIVA
2838,0,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS CONVENIADOS - DIVIDA ATIVA - MULTAS E JUROS
2839,0,IMPOSTO SOBRE A RENDA DE PESSOA FISICA - IRPF - MULTAS E JUROS
2840,0,IMPOSTO SOBRE A RENDA DE PESSOA JURIDICA - IRPJ - LIQUIDA DE INCENTIVOS
2841,0,RECEITA INTRAORCAMENTARIA - CONTRIBUICOES SOCIAIS
2842,1,RECEITA INTRAORCAMENTARIA - OUTROS RESSARCIMENTOS - PRINCIPAL - RETENCAO SOBRE PAGAMENTO FOLHA DE SENTENCIADO
2843,0,RECEITA INTRAORCAMENTARIA - APORTES PERIODICOS PARA AMORTIZACAO DE DEFICIT ATUARIAL DO RPPS - PRINCIPAL
2844,0,RECEITA INTRAORCAMENTARIA - OUTRAS RECEITAS
2845,3,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - MULTAS E JUROS - COTA PARTE DO ESTADO PARA O FUNDEB
2846,0,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - DIVIDA ATIVA
2847,3,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - DIVIDA ATIVA - MULTAS E JUROS - COTA PARTE DO ESTADO PARA O FUNDEB
2848,0,"DEDUCAO DAS RECEITAS - IMPOSTOS SOBRE A PRODUCAO, CIRCULACAO DE MERCADORIAS E SERVICOS"
2849,0,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE
2850,0,RECEITA INTRAORCAMENTARIA - OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS
2851,0,RECEITA INTRAORCAMENTARIA - CONTRIBUICAO PATRONAL DO MILITAR ATIVO - PRINCIPAL
2852,1,RECEITA INTRAORCAMENTARIA - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL
2853,0,RECEITA INTRAORCAMENTARIA - RECEITA INDUSTRIAL - PRINCIPAL
2854,1,RECEITA INTRAORCAMENTARIA - SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - ADMINISTRACAO DE DEPOSITOS JUDICIAIS
2855,0,RECEITA INTRAORCAMENTARIA - SERVICOS DE ATENDIMENTO A SAUDE
2856,0,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS - PRINCIPAL
2857,1,"FEDERACAO NACIONAL DAS EMPRESAS DE SEGUROS PRIVADOS, DE CAPITALIZACAO"
2858,0,"TRANSFERENCIAS DE OUTRAS INSTITUICOES PUBLICAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS"
2859,1,PROVENIENTES DE PESSOAS FISICAS - PRINCIPAL - COMBATE A FOME
2860,0,TRANSFERENCIAS PROVENIENTES DE DEPOSITO NAO IDENTIFICADOS - ESPECIFICA E/DF/M
2861,0,INTEGRALIZACAO DE CAPITAL SOCIAL
2862,0,REMUNERACAO DAS DISPONIBILIDADES DO TESOURO
2863,3,FUNDO PENITENCIARIO NACIONAL
2864,0,DEDUCAO DAS RECEITAS - PARTICIPACAO NA RECEITA DA UNIAO
3099,2,SERVICOS DE TRANSPORTE - MULTAS E JUROS - FERROVIARIO
2865,1,DEDUCAO DAS RECEITAS - COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL - PRINCIPAL - FUNDEB
2866,1,DEMAIS RECEITAS PATRIMONIAIS - MULTAS E JUROS
2867,0,DEMAIS RECEITAS PATRIMONIAIS - DIVIDA ATIVA - MULTAS E JUROS
2868,1,RECEITA AGROPECUARIA - MULTAS E JUROS - RECEITA DA PRODUCAO VEGETAL
2869,1,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - PODER EXECUTIVO
2870,3,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
2871,4,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
2872,10,OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - FUNDO DE GARANTIA HIPOTECARIO
2873,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE METROVIARIO - MULTAS E JUROS
2874,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AQUAVIARIO
2875,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AQUAVIARIO - PRINCIPAL
2876,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AEROVIARIO - PRINCIPAL
2877,0,RECEITA INDUSTRIAL - MULTAS E JUROS
2878,2,OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - MULTAS E JUROS - CONTRIBUICAO DO CIVIL PARA A SAUDE
2879,0,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AEROVIARIO - MULTAS E JUROS
2880,0,"DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE RODOVIARIO PARA OS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS - DIVIDA ATIVA"
2881,0,RECEITA INDUSTRIAL - DIVIDA ATIVA
2882,0,RECEITA INDUSTRIAL - DIVIDA ATIVA - MULTAS E JUROS
2883,5,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2884,7,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2885,99,OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
2886,0,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE AQUAVIARIO - PRINCIPAL
2887,0,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - PODER CONCEDENTE NO REGIME PUBLICO
2888,99,RECEITA INDUSTRIAL - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
2889,2,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - COMERCIALIZACAO DE MEDICAMENTOS
2890,7,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - PRINCIPAL - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2891,99,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - PRINCIPAL - DEMAIS
2892,0,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - MULTAS E JUROS
2893,5,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - MULTAS E JUROS - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2894,99,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - MULTAS E JUROS - DEMAIS
2895,0,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA
2896,2,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2897,6,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2898,0,CONTRIBUICAO PATRONAL DOS PENSIONISTAS CIVIS - PRINCIPAL
2899,0,CONTRIBUICAO DO MILITAR INATIVO - PRINCIPAL
2900,2,CONTRIBUICAO DOS PENSIONISTAS MILITARES - PRINCIPAL - PENSAO
2901,0,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - PODER CONCEDENTE NO REGIME PUBLICO - DIVIDA ATIVA - MULTAS E JUROS
2902,0,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - ATIVIDADE ORDENADORA NO REGIME PRIVADO - DIVIDA ATIVA - MULTAS E JUROS
2903,0,CESSAO DO DIREITO DE USO DE RADIOFREQUENCIA
2904,33,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - CADASTRAMENTO DE FORNECEDORES
2905,99,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - DEMAIS
2906,0,CONTRIBUICAO DO PENSIONISTA PARA O RPPS
2907,0,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - PRINCIPAL
2908,0,CONTRIBUICAO PATRONAL DOS PENSIONISTAS MILITARES
2909,0,CONTRIBUICAO PARA O PROGRAMA DE REDISTRIBUICAO DE TERRAS E DE ESTIMULO A AGROINDUSTRIA DO NORTE E DO NORDESTE - PROTERRA - DIVIDA ATIVA - MULTAS E JUR
2910,0,TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA - MULTAS E JUROS
2911,0,TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA - DIVIDA ATIVA
2912,0,CONCESSAO DE LICENCAS E AUTORIZACOES DA AGENCIA ESPACIAL BRASILEIRA - MULTAS E JUROS
2913,0,CONCESSAO DE LICENCAS E AUTORIZACOES DA AGENCIA ESPACIAL BRASILEIRA - DIVIDA ATIVA - MULTAS E JUROS
2914,6,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - RESERVA DE PLACA ESPECIAL - POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2915,8,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - ARMAZENAGEM
2916,99,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - MULTAS E JUROS - DEMAIS
